arrivaltime,exchangetime,exchangemillisec,ticker,latency
4.28127E+12,9:30:00,300,IF2208,3538
4.28178E+12,9:30:00,800,IF2208,3247
4.28229E+12,9:30:01,300,IF2208,2676
4.28271E+12,9:30:01,800,IF2208,3017
4.28319E+12,9:30:02,300,IF2208,5874
4.28383E+12,9:30:02,800,IF2208,3263
4.28423E+12,9:30:03,300,IF2208,2576
4.28475E+12,9:30:03,800,IF2208,4115
4.28526E+12,9:30:04,300,IF2208,2907
4.28577E+12,9:30:04,800,IF2208,3558
4.28628E+12,9:30:05,300,IF2208,5423
4.2868E+12,9:30:05,800,IF2208,2967
4.28721E+12,9:30:06,300,IF2208,3764
4.28772E+12,9:30:06,800,IF2208,2872
4.28823E+12,9:30:07,300,IF2208,3383
4.28874E+12,9:30:07,800,IF2208,2612
4.28925E+12,9:30:08,300,IF2208,2862
4.28986E+12,9:30:08,800,IF2208,3468
4.29028E+12,9:30:09,300,IF2208,2816
4.29079E+12,9:30:09,800,IF2208,5472
4.2912E+12,9:30:10,300,IF2208,3553
4.29172E+12,9:30:10,800,IF2208,3649
4.29222E+12,9:30:11,300,IF2208,3202
4.29273E+12,9:30:11,800,IF2208,3227
4.29325E+12,9:30:12,300,IF2208,4084
4.29376E+12,9:30:12,800,IF2208,5463
4.29427E+12,9:30:13,300,IF2208,3648
4.29478E+12,9:30:13,800,IF2208,3714
4.29519E+12,9:30:14,300,IF2208,4405
4.2957E+12,9:30:14,800,IF2208,4030
4.29622E+12,9:30:15,300,IF2208,3337
4.29673E+12,9:30:15,800,IF2208,3417
4.29724E+12,9:30:16,300,IF2208,2641
4.29785E+12,9:30:16,800,IF2208,5277
4.29826E+12,9:30:17,300,IF2208,4881
4.29878E+12,9:30:17,800,IF2208,3699
4.29929E+12,9:30:18,300,IF2208,25313
4.2998E+12,9:30:18,800,IF2208,3613
4.30021E+12,9:30:19,300,IF2208,4796
4.30072E+12,9:30:19,800,IF2208,3564
4.30124E+12,9:30:20,300,IF2208,3688
4.30174E+12,9:30:20,800,IF2208,3513
4.30226E+12,9:30:21,300,IF2208,4175
4.30277E+12,9:30:21,800,IF2208,3939
4.30328E+12,9:30:22,300,IF2208,4400
4.30379E+12,9:30:22,800,IF2208,3021
4.3043E+12,9:30:23,300,IF2208,3763
4.30472E+12,9:30:23,800,IF2208,2987
4.30523E+12,9:30:24,300,IF2208,3959
4.30574E+12,9:30:24,800,IF2208,4070
4.30635E+12,9:30:25,300,IF2208,2926
4.30676E+12,9:30:25,800,IF2208,3112
4.30727E+12,9:30:26,300,IF2208,3172
4.30779E+12,9:30:26,800,IF2208,3452
4.3083E+12,9:30:27,300,IF2208,2706
4.30871E+12,9:30:27,800,IF2208,4009
4.30922E+12,9:30:28,300,IF2208,3974
4.30973E+12,9:30:28,800,IF2208,3443
4.31024E+12,9:30:29,300,IF2208,4019
4.31075E+12,9:30:29,800,IF2208,2621
4.31127E+12,9:30:30,300,IF2208,3909
4.31178E+12,9:30:30,800,IF2208,4320
4.31229E+12,9:30:31,300,IF2208,2687
4.3127E+12,9:30:31,800,IF2208,3714
4.31322E+12,9:30:32,300,IF2208,3072
4.31383E+12,9:30:32,800,IF2208,4887
4.31424E+12,9:30:33,300,IF2208,3969
4.3147E+12,9:30:33,800,IF2208,5227
4.31526E+12,9:30:34,300,IF2208,3363
4.31577E+12,9:30:34,800,IF2208,2832
4.31639E+12,9:30:35,300,IF2208,4284
4.3168E+12,9:30:35,800,IF2208,4134
4.31731E+12,9:30:36,300,IF2208,2716
4.31772E+12,9:30:36,800,IF2208,4034
4.31823E+12,9:30:37,300,IF2208,3618
4.31869E+12,9:30:37,800,IF2208,4225
4.31926E+12,9:30:38,300,IF2208,4621
