arrivaltime,exchangetime,exchangemillisec,ticker,latency
4.29785E+12,9:30:16,800,IF2207,3142
4.29785E+12,9:30:16,800,IF2208,697
4.29826E+12,9:30:17,300,IF2207,3303
4.29826E+12,9:30:17,300,IF2208,707
4.29878E+12,9:30:17,800,IF2207,4255
4.29878E+12,9:30:17,800,IF2208,651
4.29929E+12,9:30:18,300,IF2207,2972
4.29929E+12,9:30:18,300,IF2208,722
4.2998E+12,9:30:18,800,IF2207,3558
4.2998E+12,9:30:18,800,IF2208,677
4.30021E+12,9:30:19,300,IF2207,3132
4.30021E+12,9:30:19,300,IF2208,757
4.30072E+12,9:30:19,800,IF2207,2997
4.30072E+12,9:30:19,800,IF2208,692
4.30124E+12,9:30:20,300,IF2207,2706
4.30124E+12,9:30:20,300,IF2208,702
4.30174E+12,9:30:20,800,IF2207,2776
4.30174E+12,9:30:20,800,IF2208,547
4.30226E+12,9:30:21,300,IF2207,3378
4.30226E+12,9:30:21,300,IF2208,27308
4.30277E+12,9:30:21,800,IF2207,3523
4.30277E+12,9:30:21,800,IF2208,702
4.30328E+12,9:30:22,300,IF2207,3739
4.30328E+12,9:30:22,300,IF2208,1056
4.30379E+12,9:30:22,800,IF2207,3162
4.30379E+12,9:30:22,800,IF2208,632
4.3043E+12,9:30:23,300,IF2207,6024
4.3043E+12,9:30:23,300,IF2208,2135
4.30472E+12,9:30:23,800,IF2207,2987
4.30472E+12,9:30:23,800,IF2208,837
4.30523E+12,9:30:24,300,IF2207,16613
4.30523E+12,9:30:24,300,IF2208,732
4.30574E+12,9:30:24,800,IF2207,2852
4.30574E+12,9:30:24,800,IF2208,757
4.30635E+12,9:30:25,300,IF2207,3087
4.30635E+12,9:30:25,300,IF2208,662
4.30676E+12,9:30:25,800,IF2207,2621
4.30676E+12,9:30:25,800,IF2208,622
4.30727E+12,9:30:26,300,IF2207,3508
4.30727E+12,9:30:26,300,IF2208,691
4.30779E+12,9:30:26,800,IF2207,2806
4.30779E+12,9:30:26,800,IF2208,697
4.3083E+12,9:30:27,300,IF2207,2927
4.3083E+12,9:30:27,300,IF2208,682
4.30871E+12,9:30:27,800,IF2207,2907
4.30871E+12,9:30:27,800,IF2208,742
4.30922E+12,9:30:28,300,IF2207,3077
4.30922E+12,9:30:28,300,IF2208,752
4.30973E+12,9:30:28,800,IF2207,2781
4.30973E+12,9:30:28,800,IF2208,551
4.31024E+12,9:30:29,300,IF2207,3041
4.31024E+12,9:30:29,300,IF2208,571
4.31075E+12,9:30:29,800,IF2207,2676
4.31075E+12,9:30:29,800,IF2208,752
4.31127E+12,9:30:30,300,IF2207,3026
4.31127E+12,9:30:30,300,IF2208,627
4.31178E+12,9:30:30,800,IF2207,3157
4.31178E+12,9:30:30,800,IF2208,626
4.31229E+12,9:30:31,300,IF2207,3023
4.31229E+12,9:30:31,300,IF2208,721
4.3127E+12,9:30:31,800,IF2207,3874
4.3127E+12,9:30:31,800,IF2208,781
4.31322E+12,9:30:32,300,IF2207,2836
4.31322E+12,9:30:32,300,IF2208,702
4.31383E+12,9:30:32,800,IF2207,3378
4.31383E+12,9:30:32,800,IF2208,1760
4.31424E+12,9:30:33,300,IF2207,3218
4.31424E+12,9:30:33,300,IF2208,702
4.3147E+12,9:30:33,800,IF2207,3047
4.3147E+12,9:30:33,800,IF2208,15882
4.31526E+12,9:30:34,300,IF2207,3012
4.31526E+12,9:30:34,300,IF2208,731
4.31577E+12,9:30:34,800,IF2207,3132
4.31577E+12,9:30:34,800,IF2208,692
4.31639E+12,9:30:35,300,IF2207,2867
4.31639E+12,9:30:35,300,IF2208,691
4.3168E+12,9:30:35,800,IF2207,3543
4.3168E+12,9:30:35,800,IF2208,712
4.31731E+12,9:30:36,300,IF2207,2681
4.31731E+12,9:30:36,300,IF2208,577
4.31772E+12,9:30:36,800,IF2207,2707
4.31772E+12,9:30:36,800,IF2208,551
4.31823E+12,9:30:37,300,IF2207,2927
4.31823E+12,9:30:37,300,IF2208,676
4.31868E+12,9:30:37,800,IF2207,2881
4.3187E+12,9:30:37,800,IF2208,2831
4.31926E+12,9:30:38,300,IF2207,3583
4.31926E+12,9:30:38,300,IF2208,747
4.31977E+12,9:30:38,800,IF2207,2826
4.31977E+12,9:30:38,800,IF2208,571
4.32028E+12,9:30:39,300,IF2207,2606
4.32028E+12,9:30:39,300,IF2208,561
4.32079E+12,9:30:39,800,IF2207,2791
4.32079E+12,9:30:39,800,IF2208,566
4.32131E+12,9:30:40,300,IF2207,2796
4.32131E+12,9:30:40,300,IF2208,631
4.32181E+12,9:30:40,800,IF2207,2756
4.32181E+12,9:30:40,800,IF2208,566
4.32222E+12,9:30:41,300,IF2207,3388
4.32222E+12,9:30:41,300,IF2208,626
4.32274E+12,9:30:41,800,IF2207,2766
4.32274E+12,9:30:41,800,IF2208,616
4.32325E+12,9:30:42,300,IF2207,3148
4.32325E+12,9:30:42,300,IF2208,561
4.32376E+12,9:30:42,800,IF2207,3243
4.32376E+12,9:30:42,800,IF2208,1258
4.32427E+12,9:30:43,300,IF2207,2782
4.32427E+12,9:30:43,300,IF2208,561
4.32478E+12,9:30:43,800,IF2207,2842
4.32478E+12,9:30:43,800,IF2208,682
4.32529E+12,9:30:44,300,IF2207,3142
4.32529E+12,9:30:44,300,IF2208,572
4.3257E+12,9:30:44,800,IF2207,3498
4.3257E+12,9:30:44,800,IF2208,1618
4.3262E+12,9:30:45,300,IF2207,2882
4.32621E+12,9:30:45,300,IF2208,1960
4.32669E+12,9:30:45,800,IF2207,2552
4.3267E+12,9:30:45,800,IF2208,3025
4.32724E+12,9:30:46,300,IF2207,2776
4.32724E+12,9:30:46,300,IF2208,612
4.32776E+12,9:30:46,800,IF2207,20342
4.32776E+12,9:30:46,800,IF2208,562
4.32827E+12,9:30:47,300,IF2207,3243
4.32827E+12,9:30:47,300,IF2208,561
4.32878E+12,9:30:47,800,IF2207,3458
4.32878E+12,9:30:47,800,IF2208,1047
4.32929E+12,9:30:48,300,IF2207,2962
4.32929E+12,9:30:48,300,IF2208,571
4.3297E+12,9:30:48,800,IF2207,3001
4.3297E+12,9:30:48,800,IF2208,3939
4.3302E+12,9:30:49,300,IF2207,3047
4.33021E+12,9:30:49,300,IF2208,3047
4.33072E+12,9:30:49,800,IF2207,2747
4.33072E+12,9:30:49,800,IF2208,582
4.3312E+12,9:30:50,300,IF2207,18683
4.3312E+12,9:30:50,300,IF2208,3352
4.33175E+12,9:30:50,800,IF2207,3132
4.33175E+12,9:30:50,800,IF2208,846
4.33226E+12,9:30:51,300,IF2207,3006
4.33226E+12,9:30:51,300,IF2208,576
4.33277E+12,9:30:51,800,IF2207,3749
4.33277E+12,9:30:51,800,IF2208,672
4.33328E+12,9:30:52,300,IF2207,2806
4.33328E+12,9:30:52,300,IF2208,551
4.3338E+12,9:30:52,800,IF2207,2761
4.3338E+12,9:30:52,800,IF2208,566
4.33421E+12,9:30:53,300,IF2207,2801
4.33421E+12,9:30:53,300,IF2208,552
4.33469E+12,9:30:53,800,IF2207,2861
4.3347E+12,9:30:53,800,IF2208,2777
4.3352E+12,9:30:54,300,IF2207,2792
4.3352E+12,9:30:54,300,IF2208,551
4.33575E+12,9:30:54,800,IF2207,2786
4.33575E+12,9:30:54,800,IF2208,561
4.33625E+12,9:30:55,300,IF2207,2797
4.33625E+12,9:30:55,300,IF2208,601
4.33677E+12,9:30:55,800,IF2207,2796
4.33677E+12,9:30:55,800,IF2208,567
4.3372E+12,9:30:56,300,IF2207,2876
4.33721E+12,9:30:56,300,IF2208,2937
4.3377E+12,9:30:56,800,IF2207,3433
4.33771E+12,9:30:56,800,IF2208,2937
4.33821E+12,9:30:57,300,IF2207,2985
4.33821E+12,9:30:57,300,IF2208,494
4.33871E+12,9:30:57,800,IF2207,3122
4.33871E+12,9:30:57,800,IF2208,656
4.33924E+12,9:30:58,300,IF2207,3203
4.33924E+12,9:30:58,300,IF2208,567
4.33974E+12,9:30:58,800,IF2207,2902
4.33974E+12,9:30:58,800,IF2208,852
4.34025E+12,9:30:59,300,IF2207,18919
4.34025E+12,9:30:59,300,IF2208,562
4.34076E+12,9:30:59,800,IF2207,2701
4.34076E+12,9:30:59,800,IF2208,566
4.34127E+12,9:31:00,300,IF2207,2867
4.34127E+12,9:31:00,300,IF2208,596
4.34178E+12,9:31:00,800,IF2207,2821
4.34178E+12,9:31:00,800,IF2208,662
4.34229E+12,9:31:01,300,IF2207,2606
4.34229E+12,9:31:01,300,IF2208,551
4.34281E+12,9:31:01,800,IF2207,16713
4.34281E+12,9:31:01,800,IF2208,567
4.34332E+12,9:31:02,300,IF2207,2756
4.34332E+12,9:31:02,300,IF2208,566
4.34373E+12,9:31:02,800,IF2207,3007
4.34373E+12,9:31:02,800,IF2208,566
4.34424E+12,9:31:03,300,IF2207,2937
4.34424E+12,9:31:03,300,IF2208,607
4.34475E+12,9:31:03,800,IF2207,3292
4.34475E+12,9:31:03,800,IF2208,682
4.34526E+12,9:31:04,300,IF2207,2966
4.34526E+12,9:31:04,300,IF2208,817
4.34578E+12,9:31:04,800,IF2207,3012
4.34578E+12,9:31:04,800,IF2208,621
4.3462E+12,9:31:05,300,IF2207,3312
4.34621E+12,9:31:05,300,IF2208,3418
4.3467E+12,9:31:05,800,IF2207,3122
4.3467E+12,9:31:05,800,IF2208,3023
4.34721E+12,9:31:06,300,IF2207,3168
4.34721E+12,9:31:06,300,IF2208,741
4.3477E+12,9:31:06,800,IF2207,2842
4.34771E+12,9:31:06,800,IF2208,2139
4.3482E+12,9:31:07,300,IF2207,3914
4.34821E+12,9:31:07,300,IF2208,2962
4.34875E+12,9:31:07,800,IF2207,2927
4.34875E+12,9:31:07,800,IF2208,621
4.34926E+12,9:31:08,300,IF2207,2797
4.34926E+12,9:31:08,300,IF2208,571
4.34977E+12,9:31:08,800,IF2207,2762
4.34977E+12,9:31:08,800,IF2208,566
4.35028E+12,9:31:09,300,IF2207,10454
4.35028E+12,9:31:09,300,IF2208,752
4.35079E+12,9:31:09,800,IF2207,3063
4.35079E+12,9:31:09,800,IF2208,556
4.3513E+12,9:31:10,300,IF2207,3288
4.3513E+12,9:31:10,300,IF2208,727
4.35172E+12,9:31:10,800,IF2207,3729
4.35172E+12,9:31:10,800,IF2208,732
4.35223E+12,9:31:11,300,IF2207,3183
4.35223E+12,9:31:11,300,IF2208,712
4.35274E+12,9:31:11,800,IF2207,3829
4.35274E+12,9:31:11,800,IF2208,18613
4.35325E+12,9:31:12,300,IF2207,3884
4.35325E+12,9:31:12,300,IF2208,752
4.35376E+12,9:31:12,800,IF2207,2917
4.35376E+12,9:31:12,800,IF2208,566
4.35427E+12,9:31:13,300,IF2207,2832
4.35427E+12,9:31:13,300,IF2208,616
4.35479E+12,9:31:13,800,IF2207,3017
4.35479E+12,9:31:13,800,IF2208,682
4.3553E+12,9:31:14,300,IF2207,4109
4.3553E+12,9:31:14,300,IF2208,777
4.35581E+12,9:31:14,800,IF2207,1979
4.35581E+12,9:31:14,800,IF2208,284
4.35629E+12,9:31:15,300,IF2207,2876
4.35629E+12,9:31:15,300,IF2208,627
4.35696E+12,9:31:15,800,IF2207,2841
4.35696E+12,9:31:15,800,IF2208,692
4.35735E+12,9:31:16,300,IF2207,2866
4.35735E+12,9:31:16,300,IF2208,622
4.35782E+12,9:31:16,800,IF2207,2892
4.35782E+12,9:31:16,800,IF2208,801
4.35827E+12,9:31:17,300,IF2207,3358
4.35827E+12,9:31:17,300,IF2208,702
4.35878E+12,9:31:17,800,IF2207,6555
4.35878E+12,9:31:17,800,IF2208,1669
4.35929E+12,9:31:18,300,IF2207,11045
4.35929E+12,9:31:18,300,IF2208,742
4.3598E+12,9:31:18,800,IF2207,2862
4.3598E+12,9:31:18,800,IF2208,616
4.36032E+12,9:31:19,300,IF2207,2906
4.36032E+12,9:31:19,300,IF2208,627
4.36073E+12,9:31:19,800,IF2207,3207
4.36073E+12,9:31:19,800,IF2208,787
4.36124E+12,9:31:20,300,IF2207,2746
4.36124E+12,9:31:20,300,IF2208,632
4.36175E+12,9:31:20,800,IF2207,2721
4.36175E+12,9:31:20,800,IF2208,702
4.36226E+12,9:31:21,300,IF2207,3062
4.36226E+12,9:31:21,300,IF2208,746
4.36277E+12,9:31:21,800,IF2207,3568
4.36277E+12,9:31:21,800,IF2208,772
4.36329E+12,9:31:22,300,IF2207,3252
4.36329E+12,9:31:22,300,IF2208,782
4.3638E+12,9:31:22,800,IF2207,2706
4.3638E+12,9:31:22,800,IF2208,777
4.36421E+12,9:31:23,300,IF2207,2907
4.36422E+12,9:31:23,300,IF2208,2752
4.36471E+12,9:31:23,800,IF2207,3117
4.36471E+12,9:31:23,800,IF2208,716
4.36523E+12,9:31:24,300,IF2207,2792
4.36523E+12,9:31:24,300,IF2208,10359
4.36574E+12,9:31:24,800,IF2207,3719
4.36574E+12,9:31:24,800,IF2208,566
4.36623E+12,9:31:25,300,IF2207,3072
4.36624E+12,9:31:25,300,IF2208,2922
4.36677E+12,9:31:25,800,IF2207,4109
4.36677E+12,9:31:25,800,IF2208,782
4.36728E+12,9:31:26,300,IF2207,3238
4.36728E+12,9:31:26,300,IF2208,712
4.36779E+12,9:31:26,800,IF2207,2926
4.36779E+12,9:31:26,800,IF2208,621
4.36831E+12,9:31:27,300,IF2207,3087
4.36831E+12,9:31:27,300,IF2208,706
4.36872E+12,9:31:27,800,IF2207,2812
4.36872E+12,9:31:27,800,IF2208,661
4.36922E+12,9:31:28,300,IF2207,2651
4.36922E+12,9:31:28,300,IF2208,722
4.36974E+12,9:31:28,800,IF2207,3337
4.36974E+12,9:31:28,800,IF2208,556
4.37025E+12,9:31:29,300,IF2207,2897
4.37025E+12,9:31:29,300,IF2208,681
4.37076E+12,9:31:29,800,IF2207,3799
4.37076E+12,9:31:29,800,IF2208,752
4.37128E+12,9:31:30,300,IF2207,4004
4.37128E+12,9:31:30,300,IF2208,902
4.37178E+12,9:31:30,800,IF2207,2726
4.37178E+12,9:31:30,800,IF2208,727
4.3723E+12,9:31:31,300,IF2207,2626
4.3723E+12,9:31:31,300,IF2208,631
4.37281E+12,9:31:31,800,IF2207,2976
4.37281E+12,9:31:31,800,IF2208,691
4.37333E+12,9:31:32,300,IF2207,2962
4.37333E+12,9:31:32,300,IF2208,616
4.37373E+12,9:31:32,800,IF2207,1812
4.37373E+12,9:31:32,800,IF2208,274
4.37425E+12,9:31:33,300,IF2207,2616
4.37425E+12,9:31:33,300,IF2208,696
4.37475E+12,9:31:33,800,IF2207,2872
4.37475E+12,9:31:33,800,IF2208,686
4.37527E+12,9:31:34,300,IF2207,3223
4.37527E+12,9:31:34,300,IF2208,742
4.37578E+12,9:31:34,800,IF2207,2952
4.37578E+12,9:31:34,800,IF2208,567
4.37629E+12,9:31:35,300,IF2207,3238
4.37629E+12,9:31:35,300,IF2208,757
4.3768E+12,9:31:35,800,IF2207,3162
4.3768E+12,9:31:35,800,IF2208,807
4.37732E+12,9:31:36,300,IF2207,2621
4.37732E+12,9:31:36,300,IF2208,557
4.37783E+12,9:31:36,800,IF2207,2777
4.37783E+12,9:31:36,800,IF2208,616
4.37834E+12,9:31:37,300,IF2207,19575
4.37834E+12,9:31:37,300,IF2208,566
4.37875E+12,9:31:37,800,IF2207,3192
4.37875E+12,9:31:37,800,IF2208,566
4.37922E+12,9:31:38,300,IF2207,3242
4.37922E+12,9:31:38,300,IF2208,597
4.37972E+12,9:31:38,800,IF2207,3463
4.37972E+12,9:31:38,800,IF2208,646
4.38028E+12,9:31:39,300,IF2207,2681
4.38028E+12,9:31:39,300,IF2208,551
4.3808E+12,9:31:39,800,IF2207,2751
4.3808E+12,9:31:39,800,IF2208,562
4.38131E+12,9:31:40,300,IF2207,3137
4.38131E+12,9:31:40,300,IF2208,581
4.38182E+12,9:31:40,800,IF2207,3298
4.38182E+12,9:31:40,800,IF2208,616
4.38221E+12,9:31:41,300,IF2207,2852
4.38221E+12,9:31:41,300,IF2208,3052
4.38274E+12,9:31:41,800,IF2207,3764
4.38274E+12,9:31:41,800,IF2208,687
4.38322E+12,9:31:42,300,IF2207,2912
4.38322E+12,9:31:42,300,IF2208,2907
4.38377E+12,9:31:42,800,IF2207,2962
4.38377E+12,9:31:42,800,IF2208,867
4.38428E+12,9:31:43,300,IF2207,2977
4.38428E+12,9:31:43,300,IF2208,566
4.38479E+12,9:31:43,800,IF2207,2876
4.38479E+12,9:31:43,800,IF2208,556
4.3853E+12,9:31:44,300,IF2207,2806
4.3853E+12,9:31:44,300,IF2208,597
4.38581E+12,9:31:44,800,IF2207,2857
4.38581E+12,9:31:44,800,IF2208,671
4.38633E+12,9:31:45,300,IF2207,2682
4.38633E+12,9:31:45,300,IF2208,556
4.38674E+12,9:31:45,800,IF2207,3458
4.38674E+12,9:31:45,800,IF2208,892
4.38725E+12,9:31:46,300,IF2207,2751
4.38725E+12,9:31:46,300,IF2208,571
4.38776E+12,9:31:46,800,IF2207,2766
4.38776E+12,9:31:46,800,IF2208,561
4.38827E+12,9:31:47,300,IF2207,2992
4.38827E+12,9:31:47,300,IF2208,561
4.38878E+12,9:31:47,800,IF2207,3007
4.38878E+12,9:31:47,800,IF2208,672
4.3893E+12,9:31:48,300,IF2207,2806
4.3893E+12,9:31:48,300,IF2208,567
4.38981E+12,9:31:48,800,IF2207,2666
4.38981E+12,9:31:48,800,IF2208,561
4.39032E+12,9:31:49,300,IF2207,2752
4.39032E+12,9:31:49,300,IF2208,611
4.39073E+12,9:31:49,800,IF2207,17535
4.39073E+12,9:31:49,800,IF2208,471
4.39124E+12,9:31:50,300,IF2207,3087
4.39124E+12,9:31:50,300,IF2208,1223
4.39175E+12,9:31:50,800,IF2207,1788
4.39175E+12,9:31:50,800,IF2208,429
4.39227E+12,9:31:51,300,IF2207,3387
4.39227E+12,9:31:51,300,IF2208,567
4.39278E+12,9:31:51,800,IF2207,2796
4.39278E+12,9:31:51,800,IF2208,566
4.39329E+12,9:31:52,300,IF2207,2772
4.39329E+12,9:31:52,300,IF2208,557
4.3938E+12,9:31:52,800,IF2207,2646
4.3938E+12,9:31:52,800,IF2208,581
4.39431E+12,9:31:53,300,IF2207,3072
4.39431E+12,9:31:53,300,IF2208,627
4.39473E+12,9:31:53,800,IF2207,2661
4.39473E+12,9:31:53,800,IF2208,596
4.39534E+12,9:31:54,300,IF2207,3353
4.39534E+12,9:31:54,300,IF2208,562
4.39575E+12,9:31:54,800,IF2207,4500
4.39575E+12,9:31:54,800,IF2208,772
4.39626E+12,9:31:55,300,IF2207,2776
4.39626E+12,9:31:55,300,IF2208,566
4.39677E+12,9:31:55,800,IF2207,3348
4.39677E+12,9:31:55,800,IF2208,576
4.39728E+12,9:31:56,300,IF2207,3027
4.39728E+12,9:31:56,300,IF2208,632
4.39779E+12,9:31:56,800,IF2207,2737
4.39779E+12,9:31:56,800,IF2208,582
4.39831E+12,9:31:57,300,IF2207,3543
4.39831E+12,9:31:57,300,IF2208,581
4.39882E+12,9:31:57,800,IF2207,3232
4.39882E+12,9:31:57,800,IF2208,591
4.39923E+12,9:31:58,300,IF2207,2962
4.39923E+12,9:31:58,300,IF2208,637
4.39974E+12,9:31:58,800,IF2207,2751
4.39974E+12,9:31:58,800,IF2208,692
4.40025E+12,9:31:59,300,IF2207,3583
4.40025E+12,9:31:59,300,IF2208,797
4.40076E+12,9:31:59,800,IF2207,16027
4.40076E+12,9:31:59,800,IF2208,746
4.40128E+12,9:32:00,300,IF2207,3342
4.40128E+12,9:32:00,300,IF2208,607
4.40179E+12,9:32:00,800,IF2207,2842
4.40179E+12,9:32:00,800,IF2208,722
4.4023E+12,9:32:01,300,IF2207,3077
4.4023E+12,9:32:01,300,IF2208,696
4.40281E+12,9:32:01,800,IF2207,3013
4.40281E+12,9:32:01,800,IF2208,571
4.40332E+12,9:32:02,300,IF2207,3017
4.40332E+12,9:32:02,300,IF2208,7903
4.40384E+12,9:32:02,800,IF2207,3338
4.40384E+12,9:32:02,800,IF2208,697
4.40425E+12,9:32:03,300,IF2207,3386
4.40425E+12,9:32:03,300,IF2208,650
4.40477E+12,9:32:03,800,IF2207,3132
4.40477E+12,9:32:03,800,IF2208,627
4.40523E+12,9:32:04,300,IF2207,3057
4.40524E+12,9:32:04,300,IF2208,3468
4.40578E+12,9:32:04,800,IF2207,3002
4.40578E+12,9:32:04,800,IF2208,717
4.40624E+12,9:32:05,300,IF2207,10289
4.40624E+12,9:32:05,300,IF2208,2260
4.40681E+12,9:32:05,800,IF2207,3774
4.40681E+12,9:32:05,800,IF2208,712
4.40732E+12,9:32:06,300,IF2207,3453
4.40732E+12,9:32:06,300,IF2208,556
4.40783E+12,9:32:06,800,IF2207,2796
4.40783E+12,9:32:06,800,IF2208,637
4.40824E+12,9:32:07,300,IF2207,2841
4.40824E+12,9:32:07,300,IF2208,717
4.40875E+12,9:32:07,800,IF2207,3412
4.40875E+12,9:32:07,800,IF2208,787
4.40927E+12,9:32:08,300,IF2207,3293
4.40927E+12,9:32:08,300,IF2208,646
4.40978E+12,9:32:08,800,IF2207,2907
4.40978E+12,9:32:08,800,IF2208,611
4.41029E+12,9:32:09,300,IF2207,2812
4.41029E+12,9:32:09,300,IF2208,551
4.4108E+12,9:32:09,800,IF2207,2837
4.4108E+12,9:32:09,800,IF2208,561
4.41131E+12,9:32:10,300,IF2207,3002
4.41131E+12,9:32:10,300,IF2208,556
4.41183E+12,9:32:10,800,IF2207,2987
4.41183E+12,9:32:10,800,IF2208,551
4.41234E+12,9:32:11,300,IF2207,3082
4.41234E+12,9:32:11,300,IF2208,666
4.41285E+12,9:32:11,800,IF2207,2787
4.41285E+12,9:32:11,800,IF2208,556
4.41326E+12,9:32:12,300,IF2207,2616
4.41326E+12,9:32:12,300,IF2208,551
4.41377E+12,9:32:12,800,IF2207,2797
4.41377E+12,9:32:12,800,IF2208,561
4.41428E+12,9:32:13,300,IF2207,2651
4.41428E+12,9:32:13,300,IF2208,612
4.41479E+12,9:32:13,800,IF2207,3322
4.41479E+12,9:32:13,800,IF2208,542
4.41531E+12,9:32:14,300,IF2207,2952
4.41531E+12,9:32:14,300,IF2208,611
4.41582E+12,9:32:14,800,IF2207,2852
4.41582E+12,9:32:14,800,IF2208,556
4.41633E+12,9:32:15,300,IF2207,20136
4.41633E+12,9:32:15,300,IF2208,567
4.41684E+12,9:32:15,800,IF2207,2666
4.41684E+12,9:32:15,800,IF2208,566
4.41735E+12,9:32:16,300,IF2207,2997
4.41735E+12,9:32:16,300,IF2208,852
4.41777E+12,9:32:16,800,IF2207,2741
4.41777E+12,9:32:16,800,IF2208,676
4.41827E+12,9:32:17,300,IF2207,3323
4.41827E+12,9:32:17,300,IF2208,661
4.41879E+12,9:32:17,800,IF2207,2766
4.41879E+12,9:32:17,800,IF2208,601
4.4193E+12,9:32:18,300,IF2207,2676
4.4193E+12,9:32:18,300,IF2208,556
4.41981E+12,9:32:18,800,IF2207,2811
4.41981E+12,9:32:18,800,IF2208,561
4.42032E+12,9:32:19,300,IF2207,2672
4.42032E+12,9:32:19,300,IF2208,582
4.42074E+12,9:32:19,800,IF2207,2079
4.42075E+12,9:32:19,800,IF2208,1014
4.42125E+12,9:32:20,300,IF2207,2772
4.42125E+12,9:32:20,300,IF2208,546
4.42175E+12,9:32:20,800,IF2207,2762
4.42175E+12,9:32:20,800,IF2208,2120
4.42227E+12,9:32:21,300,IF2207,2636
4.42227E+12,9:32:21,300,IF2208,551
4.42278E+12,9:32:21,800,IF2207,3052
4.42278E+12,9:32:21,800,IF2208,602
4.42329E+12,9:32:22,300,IF2207,2666
4.42329E+12,9:32:22,300,IF2208,551
4.42381E+12,9:32:22,800,IF2207,2957
4.42381E+12,9:32:22,800,IF2208,676
4.42432E+12,9:32:23,300,IF2207,2757
4.42432E+12,9:32:23,300,IF2208,566
4.42483E+12,9:32:23,800,IF2207,3248
4.42483E+12,9:32:23,800,IF2208,561
4.42534E+12,9:32:24,300,IF2207,2621
4.42534E+12,9:32:24,300,IF2208,562
4.42585E+12,9:32:24,800,IF2207,3193
4.42585E+12,9:32:24,800,IF2208,557
4.42626E+12,9:32:25,300,IF2207,2907
4.42626E+12,9:32:25,300,IF2208,616
4.42677E+12,9:32:25,800,IF2207,3067
4.42677E+12,9:32:25,800,IF2208,641
4.42729E+12,9:32:26,300,IF2207,4500
4.42729E+12,9:32:26,300,IF2208,967
4.4278E+12,9:32:26,800,IF2207,2701
4.4278E+12,9:32:26,800,IF2208,601
4.42831E+12,9:32:27,300,IF2207,2912
4.42831E+12,9:32:27,300,IF2208,848
4.42882E+12,9:32:27,800,IF2207,21374
