arrivaltime,exchangetime,exchangemillisec,ticker,latency
3736211177481,09:31:27,200,IF2208,4911
3736724832578,09:31:27,700,IF2208,2698
3737235878828,09:31:28,200,IF2208,4625
3737746496816,09:31:28,700,IF2208,3327
3738261375039,09:31:29,200,IF2208,3873
3738771161852,09:31:29,700,IF2208,4586
3739284394537,09:31:30,200,IF2208,2397
3739999091150,09:31:30,700,IF2208,4605
3740206017004,09:31:31,200,IF2208,3498
3740716587678,09:31:31,700,IF2208,4024
3741228916466,09:31:32,200,IF2208,3593
3741742423496,09:31:32,700,IF2208,5717
3742252607740,09:31:33,200,IF2208,5116
3742764071435,09:31:33,700,IF2208,20447
3743279036763,09:31:34,200,IF2208,2942
3743791193011,09:31:34,700,IF2208,5472
3744300762470,09:31:35,200,IF2208,2661
3744715995184,09:31:35,700,IF2208,3773
3745225285086,09:31:36,200,IF2208,4044
3745736809094,09:31:36,700,IF2208,3884
3746248185624,09:31:37,200,IF2208,4224
3746762120819,09:31:37,700,IF2208,3518
3747269669861,09:31:38,200,IF2208,1259
3747785259857,09:31:38,700,IF2208,1847
3748293856701,09:31:39,200,IF2208,3630
3748707171360,09:31:39,700,IF2208,4049
3749217652577,09:31:40,200,IF2208,2455
3749730254997,09:31:40,700,IF2208,5307
3750242104171,09:31:41,200,IF2208,3919
3750754171012,09:31:41,700,IF2208,3408
3751263437073,09:31:42,200,IF2208,3032
3751778436639,09:31:42,700,IF2208,3919
3752291881687,09:31:43,200,IF2208,3663
3752799570145,09:31:43,700,IF2208,3584
3753209481286,09:31:44,200,IF2208,1657
3753828297953,09:31:44,700,IF2208,2898
3754235523914,09:31:45,200,IF2208,3423
3754745110362,09:31:45,700,IF2208,4766
3755257709967,09:31:46,200,IF2208,5643
3755771217830,09:31:46,700,IF2208,2666
3756284421940,09:31:47,200,IF2208,3533
3756793567719,09:31:47,700,IF2208,3578
3757308406676,09:31:48,200,IF2208,4655
3757717645009,09:31:48,700,IF2208,4686
3758226756729,09:31:49,200,IF2208,5218
3758739783829,09:31:49,700,IF2208,3137
3759302083937,09:31:50,200,IF2208,2822
3759980894266,09:31:50,700,IF2208,1672
3760288983340,09:31:51,200,IF2208,2409
3760900180800,09:31:51,700,IF2208,3354
3761199924741,09:31:52,200,IF2208,1681
3761712306624,09:31:52,700,IF2208,2357
3762221380274,09:31:53,200,IF2208,4927
3762836646887,09:31:53,700,IF2208,2651
3763199364176,09:31:54,200,IF2208,2891
3763756801037,09:31:54,700,IF2208,4400
3764270519047,09:31:55,200,IF2208,4295
3764780640529,09:31:55,700,IF2208,2877
3765318302108,09:31:56,200,IF2208,2711
3765806510982,09:31:56,700,IF2208,1733
3766222359098,09:31:57,200,IF2208,2333
3766725763574,09:31:57,700,IF2208,2309
3767245780601,09:31:58,200,IF2208,2891
3767750421199,09:31:58,700,IF2208,2882
3768271811222,09:31:59,200,IF2208,11957
3768674653697,09:31:59,700,IF2208,4535
3769187560338,09:32:00,200,IF2208,2436
3769699193774,09:32:00,700,IF2208,3709
3770209280687,09:32:01,200,IF2208,2982
3770617769640,09:32:01,700,IF2208,3378
3771128616466,09:32:02,200,IF2208,2351
3771643326253,09:32:02,700,IF2208,4094
3772156140074,09:32:03,200,IF2208,4881
3772665212713,09:32:03,700,IF2208,4721
3773177374385,09:32:04,200,IF2208,3438
3773602291413,09:32:04,700,IF2208,4871
3774201814412,09:32:05,200,IF2208,4941
3774715118799,09:32:05,700,IF2208,4420
3775122637627,09:32:06,200,IF2208,2787
3775639044594,09:32:06,700,IF2208,2867
3776149958115,09:32:07,200,IF2208,1826
3776661446760,09:32:07,700,IF2208,1229
3777173555351,09:32:08,200,IF2208,1959
3777686988229,09:32:08,700,IF2208,2325
3778201158864,09:32:09,200,IF2208,4031
3778706238968,09:32:09,700,IF2208,2918
3779218489256,09:32:10,200,IF2208,3743
3779628628818,09:32:10,700,IF2208,2580
3780142104719,09:32:11,200,IF2208,3332
3780657846583,09:32:11,700,IF2208,3633
3781270616415,09:32:12,200,IF2208,3132
3781676318460,09:32:12,700,IF2208,4856
3782187638061,09:32:13,200,IF2208,1753
3782700410245,09:32:13,700,IF2208,3885
3783214032537,09:32:14,200,IF2208,3839
3783625290322,09:32:14,700,IF2208,2807
3784134201936,09:32:15,200,IF2208,2917
3784612716042,09:32:15,700,IF2208,2871
3785157889534,09:32:16,200,IF2208,2626
3785672743412,09:32:16,700,IF2208,5082
3786182155354,09:32:17,200,IF2208,2977
3786694341187,09:32:17,700,IF2208,43876
3787208701012,09:32:18,200,IF2208,3759
3787722270188,09:32:18,700,IF2208,2862
3788127014778,09:32:19,200,IF2208,5814
3788641848464,09:32:19,700,IF2208,1355
3789151047876,09:32:20,200,IF2208,1684
3789666241196,09:32:20,700,IF2208,2330
3790178056648,09:32:21,200,IF2208,2892
3790686904834,09:32:21,700,IF2208,2887
3791202724856,09:32:22,200,IF2208,3247
3791813638126,09:32:22,700,IF2208,6134
3792225399579,09:32:23,200,IF2208,4100
3792633366221,09:32:23,700,IF2208,2576
3793145586376,09:32:24,200,IF2208,35742
3793659881369,09:32:24,700,IF2208,2686
3794169423904,09:32:25,200,IF2208,2013
3794682765899,09:32:25,700,IF2208,3698
3795192974367,09:32:26,200,IF2208,2956
3795709814570,09:32:26,700,IF2208,2856
3796220125446,09:32:27,200,IF2208,3579
3796729130769,09:32:27,700,IF2208,4922
3797138700376,09:32:28,200,IF2208,3443
3797652659155,09:32:28,700,IF2208,7383
3798165137788,09:32:29,200,IF2208,2781
3798679791429,09:32:29,700,IF2208,2977
3799189703331,09:32:30,200,IF2208,2932
3799701694090,09:32:30,700,IF2208,5111
3800212640373,09:32:31,200,IF2208,3697
3800725388999,09:32:31,700,IF2208,3416
3801132220344,09:32:32,200,IF2208,2185
3801646896904,09:32:32,700,IF2208,4345
3802156323991,09:32:33,200,IF2208,3829
3802771269184,09:32:33,700,IF2208,3874
3803184530793,09:32:34,200,IF2208,3142
3803692892662,09:32:34,700,IF2208,6540
3804204228920,09:32:35,200,IF2208,13677
3804717947449,09:32:35,700,IF2208,3183
3805231017442,09:32:36,200,IF2208,2932
3805641029189,09:32:36,700,IF2208,2932
3806153293113,09:32:37,200,IF2208,1931
3806662071244,09:32:37,700,IF2208,5729
3807175698864,09:32:38,200,IF2208,2861
3807686773729,09:32:38,700,IF2208,4641
3808201902198,09:32:39,200,IF2208,4411
3808709634701,09:32:39,700,IF2208,4530
3809224859299,09:32:40,200,IF2208,4817
3809632320784,09:32:40,700,IF2208,3057
3810143001657,09:32:41,200,IF2208,2401
3810657600348,09:32:41,700,IF2208,3609
3811169174812,09:32:42,200,IF2208,3002
3811680119834,09:32:42,700,IF2208,3578
3812190816600,09:32:43,200,IF2208,2016
3812705270381,09:32:43,700,IF2208,3139
3813218542649,09:32:44,200,IF2208,3514
3813728699104,09:32:44,700,IF2208,4054
3814136877334,09:32:45,200,IF2208,3378
3814651700266,09:32:45,700,IF2208,4315
3815264370359,09:32:46,200,IF2208,3162
3815778712561,09:32:46,700,IF2208,3914
3816184830731,09:32:47,200,IF2208,1762
3816903390623,09:32:47,700,IF2208,2832
3817317266651,09:32:48,200,IF2208,3819
3817722907204,09:32:48,700,IF2208,2841
3818130410701,09:32:49,200,IF2208,2202
3818642664840,09:32:49,700,IF2208,21252
3819159627747,09:32:50,200,IF2208,2780
3819667001253,09:32:50,700,IF2208,6329
3820179091632,09:32:51,200,IF2208,2767
3820693556099,09:32:51,700,IF2208,4079
3821206804377,09:32:52,200,IF2208,3934
3821717685707,09:32:52,700,IF2208,3097
3822230597377,09:32:53,200,IF2208,3288
3822639853494,09:32:53,700,IF2208,3092
3823147738919,09:32:54,200,IF2208,3163
3823665933306,09:32:54,700,IF2208,5042
3824172782093,09:32:55,200,IF2208,3227
3824684203128,09:32:55,700,IF2208,4121
3825198882617,09:32:56,200,IF2208,2342
3825710966684,09:32:56,700,IF2208,2734
3826226571961,09:32:57,200,IF2208,3623
3826731872098,09:32:57,700,IF2208,3989
3827143423342,09:32:58,200,IF2208,3438
3827653822155,09:32:58,700,IF2208,2592
3828167769921,09:32:59,200,IF2208,4235
3828680088587,09:32:59,700,IF2208,2631
3829191099264,09:33:00,200,IF2208,2530
3829705187687,09:33:00,700,IF2208,2401
3830213861935,09:33:01,200,IF2208,3829
3830727740763,09:33:01,700,IF2208,3083
3831240566118,09:33:02,200,IF2208,4546
3831749870126,09:33:02,700,IF2208,2806
3832162247853,09:33:03,200,IF2208,2811
3832674275233,09:33:03,700,IF2208,4064
3833187141024,09:33:04,200,IF2208,3158
3833701680185,09:33:04,700,IF2208,2812
3834207771983,09:33:05,200,IF2208,3207
3834721467087,09:33:05,700,IF2208,4977
3835234353081,09:33:06,200,IF2208,2706
3835746046964,09:33:06,700,IF2208,1329
3836152867017,09:33:07,200,IF2208,3216
3836668174701,09:33:07,700,IF2208,2907
3837176267655,09:33:08,200,IF2208,1900
3837691921153,09:33:08,700,IF2208,2738
3838200988121,09:33:09,200,IF2208,3360
3838627785020,09:33:09,700,IF2208,4851
3839224380512,09:33:10,200,IF2208,7247
3839739696696,09:33:10,700,IF2208,3108
3840149444073,09:33:11,200,IF2208,4420
3840663923452,09:33:11,700,IF2208,4676
3841170036267,09:33:12,200,IF2208,1724
3841685290058,09:33:12,700,IF2208,4735
3842198581946,09:33:13,200,IF2208,2936
3842706103229,09:33:13,700,IF2208,7758
3843220409381,09:33:14,200,IF2208,3673
3843731147379,09:33:14,700,IF2208,4334
3844140059715,09:33:15,200,IF2208,46296
3844654335736,09:33:15,700,IF2208,4831
3845166592563,09:33:16,200,IF2208,3147
3845680313790,09:33:16,700,IF2208,5277
3846190915697,09:33:17,200,IF2208,4415
3846700276573,09:33:17,700,IF2208,4521
3847217373720,09:33:18,200,IF2208,2486
3847724612622,09:33:18,700,IF2208,2826
3848238509844,09:33:19,200,IF2208,2797
3848749509762,09:33:19,700,IF2208,2876
3849158040083,09:33:20,200,IF2208,3678
3849671771868,09:33:20,700,IF2208,4495
3850182753637,09:33:21,200,IF2208,3623
3850696674279,09:33:21,700,IF2208,4165
3851206448294,09:33:22,200,IF2208,4826
3851717539714,09:33:22,700,IF2208,5593
3852232992724,09:33:23,200,IF2208,2601
3852742872962,09:33:23,700,IF2208,6109
3853254307046,09:33:24,200,IF2208,2269
3853666815993,09:33:24,700,IF2208,1898
3854176715798,09:33:25,200,IF2208,2132
3854686883267,09:33:25,700,IF2208,4458
3855204194692,09:33:26,200,IF2208,3463
3855711512698,09:33:26,700,IF2208,4145
3856224630682,09:33:27,200,IF2208,3512
3856837555818,09:33:27,700,IF2208,5649
3857251955183,09:33:28,200,IF2208,2887
3857656435385,09:33:28,700,IF2208,2826
3858272457078,09:33:29,200,IF2208,2786
3858680483646,09:33:29,700,IF2208,2736
3859192803482,09:33:30,200,IF2208,2248
3859704898469,09:33:30,700,IF2208,3965
3860219287350,09:33:31,200,IF2208,3407
3860728422839,09:33:31,700,IF2208,2530
3861244526454,09:33:32,200,IF2208,2591
3861655003686,09:33:32,700,IF2208,3794
3862166972821,09:33:33,200,IF2208,5533
3862675095772,09:33:33,700,IF2208,5126
3863186076393,09:33:34,200,IF2208,2536
3863701006825,09:33:34,700,IF2208,4967
3864212074394,09:33:35,200,IF2208,3073
3864722433253,09:33:35,700,IF2208,2250
3865234156626,09:33:36,200,IF2208,4181
3865750500799,09:33:36,700,IF2208,2209
3866157028657,09:33:37,200,IF2208,5448
3866668994761,09:33:37,700,IF2208,3598
3867179708582,09:33:38,200,IF2208,26781
3867695065896,09:33:38,700,IF2208,5347
3868207042427,09:33:39,200,IF2208,5583
3868719201173,09:33:39,700,IF2208,3979
3869228697225,09:33:40,200,IF2208,14333
3869744451738,09:33:40,700,IF2208,3774
3870252887085,09:33:41,200,IF2208,5397
3870661708481,09:33:41,700,IF2208,4194
3871176354700,09:33:42,200,IF2208,4017
3871688214211,09:33:42,700,IF2208,4512
3872200601801,09:33:43,200,IF2208,4300
3872711171056,09:33:43,700,IF2208,2812
3873222088871,09:33:44,200,IF2208,3914
3873734209551,09:33:44,700,IF2208,4605
3874245601098,09:33:45,200,IF2208,6535
3874658680661,09:33:45,700,IF2208,5011
3875170570923,09:33:46,200,IF2208,4486
3875782876567,09:33:46,700,IF2208,2927
3876191496789,09:33:47,200,IF2208,3980
3876705653665,09:33:47,700,IF2208,2952
3877215317342,09:33:48,200,IF2208,3007
3877727297196,09:33:48,700,IF2208,2598
3878238993582,09:33:49,200,IF2208,2727
3878751147490,09:33:49,700,IF2208,4616
3879500281143,09:33:50,200,IF2208,2812
3879790750804,09:33:50,700,IF2208,4495
3880250112746,09:33:51,200,IF2208,3744
3880806118537,09:33:51,700,IF2208,4636
3881213097083,09:33:52,200,IF2208,1611
3881721326969,09:33:52,700,IF2208,4278
3882232802434,09:33:53,200,IF2208,2854
3882640513727,09:33:53,700,IF2208,3199
3883153995891,09:33:54,200,IF2208,2517
3883769552818,09:33:54,700,IF2208,3047
3884178132686,09:33:55,200,IF2208,4165
3884693135602,09:33:55,700,IF2208,3152
3885305935213,09:33:56,200,IF2208,3052
3885716110818,09:33:56,700,IF2208,3107
3886229546193,09:33:57,200,IF2208,5262
3886738422827,09:33:57,700,IF2208,4906
3887250977907,09:33:58,200,IF2208,2907
3887662518274,09:33:58,700,IF2208,2932
3888178596904,09:33:59,200,IF2208,4000
3888687288451,09:33:59,700,IF2208,6009
3889197513995,09:34:00,200,IF2208,2566
3889710727984,09:34:00,700,IF2208,4485
3890220798189,09:34:01,200,IF2208,4079
3890735906220,09:34:01,700,IF2208,3514
3891244121040,09:34:02,200,IF2208,4395
3891757776824,09:34:02,700,IF2208,5017
3892165635240,09:34:03,200,IF2208,5072
3892680141565,09:34:03,700,IF2208,5157
3893189446434,09:34:04,200,IF2208,2761
3893703798892,09:34:04,700,IF2208,3002
3894215786400,09:34:05,200,IF2208,3777
3894726517257,09:34:05,700,IF2208,7938
3895237906779,09:34:06,200,IF2208,2902
3895751189253,09:34:06,700,IF2208,3468
3896162280926,09:34:07,200,IF2208,21680
3896673631407,09:34:07,700,IF2208,3809
3897184259096,09:34:08,200,IF2208,5523
3897695050893,09:34:08,700,IF2208,4135
3898209633205,09:34:09,200,IF2208,2626
3898821245411,09:34:09,700,IF2208,4556
3899232152434,09:34:10,200,IF2208,8089
3899743556742,09:34:10,700,IF2208,4801
3900358844782,09:34:11,200,IF2208,3901
3900672318000,09:34:11,700,IF2208,2598
3901179066540,09:34:12,200,IF2208,3172
3901689384802,09:34:12,700,IF2208,3373
3902203922124,09:34:13,200,IF2208,3743
3902713934332,09:34:13,700,IF2208,6048
3903151900971,09:34:14,200,IF2208,3924
3903737305126,09:34:14,700,IF2208,3202
3904251281249,09:34:15,200,IF2208,4120
3904763032035,09:34:15,700,IF2208,2982
3905171423681,09:34:16,200,IF2208,2686
3905684153106,09:34:16,700,IF2208,5283
3906196899307,09:34:17,200,IF2208,2293
3906710774384,09:34:17,700,IF2208,2261
3907221430949,09:34:18,200,IF2208,3363
3907734295656,09:34:18,700,IF2208,5402
3908246584778,09:34:19,200,IF2208,3774
3908753986382,09:34:19,700,IF2208,5047
3909165355431,09:34:20,200,IF2208,3919
3909679541865,09:34:20,700,IF2208,3704
3910187890899,09:34:21,200,IF2208,2771
3910702636468,09:34:21,700,IF2208,3222
3911211656197,09:34:22,200,IF2208,2797
3911725384982,09:34:22,700,IF2208,5107
3912239071145,09:34:23,200,IF2208,3533
3912750193234,09:34:23,700,IF2208,2727
3913259818338,09:34:24,200,IF2208,2881
3913675277873,09:34:24,700,IF2208,3804
3914185969905,09:34:25,200,IF2208,5342
3914695007047,09:34:25,700,IF2208,4250
3915208896254,09:34:26,200,IF2208,4831
3915717410764,09:34:26,700,IF2208,2661
3916229606237,09:34:27,200,IF2208,3188
3916741330772,09:34:27,700,IF2208,3818
3917254885077,09:34:28,200,IF2208,4500
3917767529722,09:34:28,700,IF2208,5047
3918175708501,09:34:29,200,IF2208,3042
3918686971986,09:34:29,700,IF2208,5703
3919202296175,09:34:30,200,IF2208,4516
3919711471987,09:34:30,700,IF2208,30135
3920226235207,09:34:31,200,IF2208,3317
3920735122250,09:34:31,700,IF2208,4390
3921250434381,09:34:32,200,IF2208,5643
3921759203771,09:34:32,700,IF2208,3332
3922274416259,09:34:33,200,IF2208,2837
3922787221098,09:34:33,700,IF2208,3990
3923295097330,09:34:34,200,IF2208,4495
3923707577947,09:34:34,700,IF2208,3293
3924220470206,09:34:35,200,IF2208,4621
3924731885405,09:34:35,700,IF2208,2802
3925243704796,09:34:36,200,IF2208,2896
3925753034649,09:34:36,700,IF2208,2666
3926268274443,09:34:37,200,IF2208,3889
3926676207989,09:34:37,700,IF2208,3669
3927188189753,09:34:38,200,IF2208,3452
3927698567824,09:34:38,700,IF2208,2806
3928213662432,09:34:39,200,IF2208,3198
3928722705848,09:34:39,700,IF2208,4385
3929234637630,09:34:40,200,IF2208,4851
3929747898330,09:34:40,700,IF2208,3692
3930261502805,09:34:41,200,IF2208,4420
3930773275268,09:34:41,700,IF2208,5012
3931179612019,09:34:42,200,IF2208,3418
3931693822173,09:34:42,700,IF2208,3855
3932204453848,09:34:43,200,IF2208,4415
3932719365004,09:34:43,700,IF2208,3603
3933229305474,09:34:44,200,IF2208,3407
3933742918255,09:34:44,700,IF2208,4386
3934252757840,09:34:45,200,IF2208,3754
3934765415103,09:34:45,700,IF2208,2706
3935277330405,09:34:46,200,IF2208,3719
3935685601543,09:34:46,700,IF2208,4070
3936200132309,09:34:47,200,IF2208,4240
3936709473055,09:34:47,700,IF2208,3688
3937221699817,09:34:48,200,IF2208,2706
3937734007302,09:34:48,700,IF2208,2881
3938246355972,09:34:49,200,IF2208,4285
3938757549167,09:34:49,700,IF2208,4826
3939270602337,09:34:50,200,IF2208,3333
3939785381141,09:34:50,700,IF2208,2862
3940192877066,09:34:51,200,IF2208,2821
3940706609232,09:34:51,700,IF2208,2746
3941216470895,09:34:52,200,IF2208,2325
3941730716721,09:34:52,700,IF2208,5345
3942242857546,09:34:53,200,IF2208,2355
3942755395405,09:34:53,700,IF2208,4977
3943266300281,09:34:54,200,IF2208,3423
3943775286935,09:34:54,700,IF2208,2991
3944185459645,09:34:55,200,IF2208,2811
3944696287685,09:34:55,700,IF2208,5433
3945210824288,09:34:56,200,IF2208,20036
3945722487815,09:34:56,700,IF2208,6816
3946232344798,09:34:57,200,IF2208,2862
3946745482311,09:34:57,700,IF2208,4415
3947257265913,09:34:58,200,IF2208,4022
3947769800885,09:34:58,700,IF2208,4746
3948281998563,09:34:59,200,IF2208,4009
3948693415229,09:34:59,700,IF2208,4546
3949206905531,09:35:00,200,IF2208,3704
3949718510620,09:35:00,700,IF2208,2601
3950226535641,09:35:01,200,IF2208,4210
3950739093513,09:35:01,700,IF2208,4595
3951250508323,09:35:02,200,IF2208,2896
3951763133696,09:35:02,700,IF2208,5473
3952276196383,09:35:03,200,IF2208,4615
3952690487771,09:35:03,700,IF2208,4775
3953199649971,09:35:04,200,IF2208,2248
3953709868671,09:35:04,700,IF2208,4419
3954221208199,09:35:05,200,IF2208,3979
3954733973365,09:35:05,700,IF2208,2852
3955243541355,09:35:06,200,IF2208,4360
3955757918460,09:35:06,700,IF2208,2777
3956268357322,09:35:07,200,IF2208,5397
3956780369848,09:35:07,700,IF2208,5373
3957191793910,09:35:08,200,IF2208,4536
3957703251100,09:35:08,700,IF2208,4711
3958216458005,09:35:09,200,IF2208,7017
3958726698340,09:35:09,700,IF2208,2826
3959241814407,09:35:10,200,IF2208,4230
3959751411948,09:35:10,700,IF2208,3670
3960262317734,09:35:11,200,IF2208,4275
3960774691576,09:35:11,700,IF2208,2996
3961290576509,09:35:12,200,IF2208,4134
3961696433472,09:35:12,700,IF2208,5307
3962207428997,09:35:13,200,IF2208,4505
3962722037518,09:35:13,700,IF2208,3854
3963234142385,09:35:14,200,IF2208,2867
3963742564842,09:35:14,700,IF2208,2816
3964255212576,09:35:15,200,IF2208,4195
